cluster,trade_count,total_volume_usd,distinct_tokens,active_days,maker_fraction,avg_trade_size,std_trade_size,trades_per_day,hour_entropy,buy_fraction,avg_price,longshot_ratio,n,persona
0,58.32415646538422,4445.6639332958275,20.876620203682748,7.6125912971916465,0.5104621422980754,113.78932567622283,185.68866127719642,14.628245750134457,0.5270500252106193,0.5323275806996027,0.48331093138539855,0.3104673303749499,77768,"Cluster 0 (n=77768): high longshot_ratio (z=+0.09), high buy_fraction (z=-0.01), low active_days (z=-0.26)."
1,1214.2413188197193,133363.11568037266,196.4756657070889,32.020061173083846,0.5271483016136084,320.66201413981804,787.0581915038538,54.953272983402954,0.7803473401196134,0.5377964362658423,0.5240819058063375,0.19944457021167514,22232,"Cluster 1 (n=22232): high active_days (z=+0.89), high hour_entropy (z=+0.83), low longshot_ratio (z=-0.30)."
