wallet,trade_count,total_volume_usd,distinct_tokens,active_days,maker_fraction,avg_trade_size,std_trade_size,max_trade_size,trades_per_day,hour_entropy,buy_fraction,avg_price,longshot_ratio,resolved_trade_count,win_rate,excess_return,total_pnl,trade_size_cv
0x24B1E0c01D30B6e02a4dE1Ee82011A69893248eE,7829,9744740.593207002,116,113,0.5912632520117512,1244.697993767659,4970.204468994873,189620.01996,69.28318584070796,0.9312032554235632,0.4323668412313194,0.5015521957677093,0.244903988183161,7829,0.5435745937961596,-0.2047172511212606,235865.75781000004,3.9931007311663063
0xd352f30EeD085D974d01430fC919B1702Acd4ad6,19349,9631156.830673004,962,292,0.6905266422037315,497.7599271627994,1649.4098680600578,53439.723,66.26369863013699,0.9838911562819428,0.5641635226626699,0.4475831148926579,0.183400513008428,18527,0.4467614837593696,-0.0283612575862968,265204.2746849471,3.3136654400075782
0x8ca5712e00CD8BAB6d0aCcAb3D8B524668E976Bf,5512,9607309.967433998,239,73,0.4539187227866473,1742.9807633225687,7187.3555981779955,280201.999917,75.5068493150685,0.93246745188208,0.6571117561683599,0.590203843113507,0.0568746548868028,5512,0.4108227498619547,-0.5339606122285394,-2929412.3838540013,4.123600070305453
0x05c1882212A41Aa8d7df5B70eeBE03d9319345b7,1019850,9252083.284828955,15521,103,0.578152669510222,9.07200400532329,25.224937106268232,9900.0,9901.456310679612,0.99861689932811,0.5479943128891503,0.5019523436330211,0.0423352753403283,1019850,0.5178949741622411,0.0238480030991667,69731.00430099998,2.7805253493568443
0xdb32D3D83eC2638BE539f768E31A3cc89250b646,58553,8994270.398342991,2175,31,0.6651409833825764,153.6090447687222,474.25036736372874,15707.277,1888.8064516129032,0.9568176380178391,0.7458200263009581,0.4818200682818885,0.1302038012365468,58553,0.5358369590107626,0.162268455808434,280734.4428660035,3.0873856944932667
0x8605e2aE9631282625e5E00E2eEDc0F20F16750F,2670,8798517.427842999,140,13,0.0689138576779026,3295.324879341947,13092.380609061296,195020.80398,205.3846153846154,0.8472465494550749,0.1782771535580524,0.4512594411521574,0.0924369747899159,2670,0.5126050420168067,-0.1476531497536225,-94788.990666,3.9730166488700656
0x03E8a544e97eEff5753BC1E90D46e5EF22af1697,13411,8715451.906231005,282,31,0.8076206099470584,649.8733805257627,4495.36959616138,156220.5247,432.61290322580646,0.947050685991881,0.8283498620535381,0.4934640969894766,0.0,13411,0.5002250427581241,0.0252439543223292,-749617.6030399987,6.917300709446694
0x6155109ac32c1a25255cdDbb7d45c743DCa47EbB,1826,8706735.202580003,44,31,0.2042716319824753,4768.201096703178,28165.636668641386,547985.196805,58.903225806451616,0.8390723007200201,0.3855421686746988,0.5131611884955616,0.0482954545454545,1826,0.4034090909090909,-0.0006314735668245,-3203680.5592119996,5.906973321262734
0xF8CCB567E89c3240359217ebd0B5B5Fe7fcE5A82,49061,8693458.810804011,1240,402,0.9690793094311164,177.1969346487844,1327.455466304434,158859.2,122.04228855721394,0.9962161246780726,0.8768268074437945,0.2823322932879044,0.5374726858524339,41942,0.2807928913192071,-0.0623662123706513,201848.62774199995,7.491413262512329
0xfa0BaABc6eb1AE232F6f3B45aBF9457Bc0B44908,1100,8554173.540426,90,13,0.5727272727272728,7776.521400387272,22255.493823113717,242348.59881,84.61538461538461,0.7801653642447961,0.5927272727272728,0.5019460293477309,0.0015337423312883,1100,0.3819018404907975,-0.2930801463011477,-893747.0914890001,2.8618829264721617
